09:26:21 [INFO] Training/evaluation parameters: Namespace(adam_epsilon=1e-06, batch_size=32, bert_cache='data/cache', bert_dir='../../hfl/chinese-roberta-wwm-ext', bert_hidden_dropout_prob=0.1, bert_learning_rate=3e-05, bert_max_steps=30000, bert_seq_length=128, bert_warmup_steps=5000, best_score=0.5, ckpt_file='save/v1/model_epoch_2_mean_f1_0.6473.bin', device='cuda', dropout=0.3, ema=False, fc_size=768, frame_embedding_size=768, kfold_data_path='./data/kfold_data/', learning_rate=0.0001, max_epochs=10, max_frames=32, max_steps=17000, minimum_lr=0.0, n_gpu=2, num_workers=8, prefetch=16, print_steps=20, saved_kfold_model_path='./save/kfold_model', savedmodel_path='save/v1', se_ratio=8, seed=2022, test_annotation='../../data/annotations/test_a.json', test_batch_size=32, test_output_csv='../../data/result.csv', test_zip_feats='../../data/zip_feats/test_a.zip', train_annotation='../../data/annotations/labeled.json', train_zip_feats='../../data/zip_feats/labeled.zip', use_all_pretrain_data=True, use_fgm=False, use_pgd=False, val_batch_size=32, val_ratio=0.05, vlad_cluster_size=64, vlad_groups=8, vlad_hidden_size=1024, warmup_steps=1000, weight_decay=0.01)
09:26:53 [INFO] Total train steps=333980, warmup steps=20038
09:26:53 [INFO] LR setting: {'others': 0.0005, 'roberta': 5e-05, 'newfc_videoreg': 0.0005}
09:36:32 [INFO] Epoch 0 step 300 eta 09:14:10: loss 3.925, mlm loss0.78640, mfm loss2.89580, itm loss0.24234
09:36:41 [INFO] Epoch 0 step 320 eta 00:57:41: loss 3.639, mlm loss0.73111, mfm loss2.67322, itm loss0.23419
09:36:51 [INFO] Epoch 0 step 340 eta 17:43:47: loss 4.032, mlm loss0.98192, mfm loss2.82695, itm loss0.22317
09:37:01 [INFO] Epoch 0 step 360 eta 11:16:23: loss 3.967, mlm loss0.98165, mfm loss2.75672, itm loss0.22888
09:37:11 [INFO] Epoch 0 step 380 eta 05:32:36: loss 3.890, mlm loss0.87040, mfm loss2.78521, itm loss0.23401
09:37:21 [INFO] Epoch 0 step 400 eta 00:22:48: loss 3.702, mlm loss0.81527, mfm loss2.65227, itm loss0.23447
09:37:31 [INFO] Epoch 0 step 420 eta 19:40:39: loss 3.786, mlm loss0.83467, mfm loss2.71778, itm loss0.23339
09:37:41 [INFO] Epoch 0 step 440 eta 15:25:35: loss 3.664, mlm loss0.91615, mfm loss2.51432, itm loss0.23318
09:37:51 [INFO] Epoch 0 step 460 eta 11:31:22: loss 3.631, mlm loss0.77447, mfm loss2.61532, itm loss0.24157
09:38:01 [INFO] Epoch 0 step 480 eta 07:57:03: loss 3.431, mlm loss0.78608, mfm loss2.41048, itm loss0.23484
09:38:11 [INFO] Epoch 0 step 500 eta 04:40:52: loss 3.484, mlm loss0.89362, mfm loss2.36356, itm loss0.22653
09:38:21 [INFO] Epoch 0 step 520 eta 01:37:44: loss 3.681, mlm loss0.76906, mfm loss2.67605, itm loss0.23632
09:38:31 [INFO] Epoch 0 step 540 eta 22:49:58: loss 3.721, mlm loss1.01259, mfm loss2.48326, itm loss0.22563
09:38:40 [INFO] Epoch 0 step 560 eta 20:12:19: loss 3.303, mlm loss0.84982, mfm loss2.21083, itm loss0.24233
09:38:50 [INFO] Epoch 0 step 580 eta 17:46:54: loss 3.634, mlm loss1.00380, mfm loss2.39252, itm loss0.23808
09:39:01 [INFO] Epoch 0 step 600 eta 15:32:02: loss 3.406, mlm loss0.66864, mfm loss2.50441, itm loss0.23245
09:39:10 [INFO] Epoch 0 step 620 eta 13:23:36: loss 3.436, mlm loss0.88990, mfm loss2.31252, itm loss0.23400
09:39:20 [INFO] Epoch 0 step 640 eta 11:24:39: loss 3.345, mlm loss0.75953, mfm loss2.35637, itm loss0.22921
09:39:30 [INFO] Epoch 0 step 660 eta 09:31:53: loss 3.245, mlm loss0.88311, mfm loss2.13446, itm loss0.22728
09:39:40 [INFO] Epoch 0 step 680 eta 07:46:53: loss 2.920, mlm loss0.86259, mfm loss1.82760, itm loss0.22970
09:39:50 [INFO] Epoch 0 step 700 eta 06:06:48: loss 3.143, mlm loss0.82890, mfm loss2.09086, itm loss0.22292
09:40:00 [INFO] Epoch 0 step 720 eta 04:33:27: loss 3.125, mlm loss0.87036, mfm loss2.03477, itm loss0.22025
09:40:10 [INFO] Epoch 0 step 740 eta 03:04:21: loss 3.085, mlm loss0.71513, mfm loss2.12398, itm loss0.24583
09:40:20 [INFO] Epoch 0 step 760 eta 01:39:26: loss 2.995, mlm loss0.82450, mfm loss1.95445, itm loss0.21638
09:40:30 [INFO] Epoch 0 step 780 eta 00:19:54: loss 3.049, mlm loss0.91306, mfm loss1.90823, itm loss0.22759
09:40:40 [INFO] Epoch 0 step 800 eta 23:03:18: loss 2.783, mlm loss0.78815, mfm loss1.76729, itm loss0.22755
09:40:49 [INFO] Epoch 0 step 820 eta 21:51:16: loss 2.965, mlm loss0.88716, mfm loss1.85086, itm loss0.22649
09:40:59 [INFO] Epoch 0 step 840 eta 20:42:47: loss 2.967, mlm loss0.82592, mfm loss1.91134, itm loss0.22992
09:41:09 [INFO] Epoch 0 step 860 eta 19:36:30: loss 2.804, mlm loss0.77053, mfm loss1.81934, itm loss0.21376
09:41:19 [INFO] Epoch 0 step 880 eta 18:34:27: loss 2.787, mlm loss0.94520, mfm loss1.60443, itm loss0.23721
09:41:29 [INFO] Epoch 0 step 900 eta 17:34:07: loss 3.055, mlm loss1.05278, mfm loss1.77468, itm loss0.22756
09:41:39 [INFO] Epoch 0 step 920 eta 16:36:40: loss 2.748, mlm loss0.82425, mfm loss1.69227, itm loss0.23197
09:41:49 [INFO] Epoch 0 step 940 eta 15:42:05: loss 2.810, mlm loss0.85822, mfm loss1.72377, itm loss0.22785
09:41:59 [INFO] Epoch 0 step 960 eta 14:48:59: loss 2.861, mlm loss1.02143, mfm loss1.62375, itm loss0.21538
09:42:09 [INFO] Epoch 0 step 980 eta 13:58:26: loss 2.532, mlm loss0.76806, mfm loss1.53821, itm loss0.22581
09:42:19 [INFO] Epoch 0 step 1000 eta 13:09:30: loss 2.483, mlm loss0.81028, mfm loss1.43389, itm loss0.23845
09:42:29 [INFO] Epoch 0 step 1020 eta 12:23:14: loss 2.727, mlm loss0.86702, mfm loss1.61721, itm loss0.24321
09:42:38 [INFO] Epoch 0 step 1040 eta 11:37:54: loss 2.746, mlm loss0.97701, mfm loss1.53692, itm loss0.23222
09:42:48 [INFO] Epoch 0 step 1060 eta 10:55:42: loss 2.477, mlm loss0.89751, mfm loss1.35383, itm loss0.22614
09:42:58 [INFO] Epoch 0 step 1080 eta 10:14:08: loss 2.452, mlm loss0.95710, mfm loss1.26524, itm loss0.22943
09:43:08 [INFO] Epoch 0 step 1100 eta 09:33:47: loss 2.514, mlm loss0.83532, mfm loss1.45079, itm loss0.22797
09:43:18 [INFO] Epoch 0 step 1120 eta 08:55:15: loss 2.388, mlm loss0.76706, mfm loss1.38336, itm loss0.23716
09:43:28 [INFO] Epoch 0 step 1140 eta 08:17:48: loss 2.572, mlm loss1.03730, mfm loss1.29782, itm loss0.23694
09:43:38 [INFO] Epoch 0 step 1160 eta 07:41:54: loss 2.100, mlm loss0.79437, mfm loss1.08100, itm loss0.22450
09:43:48 [INFO] Epoch 0 step 1180 eta 07:06:54: loss 2.525, mlm loss0.98424, mfm loss1.31298, itm loss0.22818
09:43:58 [INFO] Epoch 0 step 1200 eta 06:33:09: loss 2.331, mlm loss0.84032, mfm loss1.25660, itm loss0.23363
09:44:08 [INFO] Epoch 0 step 1220 eta 06:00:45: loss 2.543, mlm loss0.96324, mfm loss1.35100, itm loss0.22903
09:44:17 [INFO] Epoch 0 step 1240 eta 05:28:58: loss 2.500, mlm loss1.00873, mfm loss1.26734, itm loss0.22356
09:44:27 [INFO] Epoch 0 step 1260 eta 04:58:47: loss 2.257, mlm loss0.81958, mfm loss1.20056, itm loss0.23686
09:44:37 [INFO] Epoch 0 step 1280 eta 04:28:56: loss 2.318, mlm loss0.89669, mfm loss1.19781, itm loss0.22364
09:44:47 [INFO] Epoch 0 step 1300 eta 04:00:16: loss 2.317, mlm loss0.86843, mfm loss1.21470, itm loss0.23404
09:44:57 [INFO] Epoch 0 step 1320 eta 03:32:18: loss 2.286, mlm loss0.88646, mfm loss1.17054, itm loss0.22861
09:45:07 [INFO] Epoch 0 step 1340 eta 03:05:13: loss 2.172, mlm loss0.88147, mfm loss1.06207, itm loss0.22875
09:45:17 [INFO] Epoch 0 step 1360 eta 02:39:12: loss 2.252, mlm loss0.79458, mfm loss1.21313, itm loss0.24432
09:45:27 [INFO] Epoch 0 step 1380 eta 02:13:30: loss 2.019, mlm loss0.75006, mfm loss1.04585, itm loss0.22336
09:45:36 [INFO] Epoch 0 step 1400 eta 01:48:42: loss 2.324, mlm loss0.86489, mfm loss1.23458, itm loss0.22406
09:45:46 [INFO] Epoch 0 step 1420 eta 01:24:28: loss 2.155, mlm loss0.88925, mfm loss1.03657, itm loss0.22944
09:45:56 [INFO] Epoch 0 step 1440 eta 01:01:04: loss 2.012, mlm loss0.81761, mfm loss0.97507, itm loss0.21980
09:46:06 [INFO] Epoch 0 step 1460 eta 00:38:26: loss 2.226, mlm loss1.02365, mfm loss0.97854, itm loss0.22381
09:46:16 [INFO] Epoch 0 step 1480 eta 00:16:07: loss 1.954, mlm loss0.84308, mfm loss0.88064, itm loss0.23058
09:46:26 [INFO] Epoch 0 step 1500 eta 23:54:40: loss 2.022, mlm loss0.90618, mfm loss0.88600, itm loss0.23031
09:46:36 [INFO] Epoch 0 step 1520 eta 23:33:30: loss 1.965, mlm loss0.73432, mfm loss1.00238, itm loss0.22837
09:46:46 [INFO] Epoch 0 step 1540 eta 23:13:09: loss 2.007, mlm loss0.83432, mfm loss0.94370, itm loss0.22913
09:46:55 [INFO] Epoch 0 step 1560 eta 22:52:59: loss 2.104, mlm loss0.90049, mfm loss0.98566, itm loss0.21816
09:47:05 [INFO] Epoch 0 step 1580 eta 22:33:39: loss 1.994, mlm loss0.86444, mfm loss0.89189, itm loss0.23777
09:47:15 [INFO] Epoch 0 step 1600 eta 22:14:44: loss 2.085, mlm loss0.89559, mfm loss0.96752, itm loss0.22218
09:47:25 [INFO] Epoch 0 step 1620 eta 21:56:15: loss 2.107, mlm loss0.92559, mfm loss0.95543, itm loss0.22563
09:47:35 [INFO] Epoch 0 step 1640 eta 21:38:28: loss 1.947, mlm loss0.85029, mfm loss0.87082, itm loss0.22569
09:47:45 [INFO] Epoch 0 step 1660 eta 21:20:50: loss 2.085, mlm loss0.84820, mfm loss1.00510, itm loss0.23140
09:47:55 [INFO] Epoch 0 step 1680 eta 21:03:40: loss 1.931, mlm loss0.87500, mfm loss0.82853, itm loss0.22793
09:48:05 [INFO] Epoch 0 step 1700 eta 20:46:43: loss 1.845, mlm loss0.72499, mfm loss0.89912, itm loss0.22093
09:48:15 [INFO] Epoch 0 step 1720 eta 20:30:15: loss 1.869, mlm loss0.79037, mfm loss0.85796, itm loss0.22091
09:48:24 [INFO] Epoch 0 step 1740 eta 20:14:22: loss 1.931, mlm loss0.85760, mfm loss0.85067, itm loss0.22274
09:48:34 [INFO] Epoch 0 step 1760 eta 19:58:34: loss 2.275, mlm loss1.10736, mfm loss0.93333, itm loss0.23450
09:48:44 [INFO] Epoch 0 step 1780 eta 19:43:21: loss 1.901, mlm loss0.82880, mfm loss0.84420, itm loss0.22782
09:48:54 [INFO] Epoch 0 step 1800 eta 19:28:16: loss 2.019, mlm loss1.03219, mfm loss0.76386, itm loss0.22336
09:49:04 [INFO] Epoch 0 step 1820 eta 19:13:51: loss 1.889, mlm loss0.84173, mfm loss0.82795, itm loss0.21902
09:49:14 [INFO] Epoch 0 step 1840 eta 18:59:25: loss 1.963, mlm loss0.88934, mfm loss0.84951, itm loss0.22457
09:49:24 [INFO] Epoch 0 step 1860 eta 18:45:19: loss 1.897, mlm loss0.83150, mfm loss0.83081, itm loss0.23423
09:49:34 [INFO] Epoch 0 step 1880 eta 18:31:32: loss 1.846, mlm loss0.78565, mfm loss0.84474, itm loss0.21532
09:49:43 [INFO] Epoch 0 step 1900 eta 18:17:58: loss 1.857, mlm loss0.85966, mfm loss0.76904, itm loss0.22795
09:49:53 [INFO] Epoch 0 step 1920 eta 18:04:52: loss 1.874, mlm loss0.84727, mfm loss0.80312, itm loss0.22314
09:50:03 [INFO] Epoch 0 step 1940 eta 17:51:56: loss 1.895, mlm loss0.84491, mfm loss0.82340, itm loss0.22672
09:50:13 [INFO] Epoch 0 step 1960 eta 17:39:24: loss 1.887, mlm loss0.78766, mfm loss0.86872, itm loss0.23052
09:50:23 [INFO] Epoch 0 step 1980 eta 17:26:52: loss 2.043, mlm loss1.04006, mfm loss0.77123, itm loss0.23194
09:50:33 [INFO] Epoch 0 step 2000 eta 17:14:45: loss 1.845, mlm loss0.77129, mfm loss0.85281, itm loss0.22064
09:50:43 [INFO] Epoch 0 step 2020 eta 17:02:57: loss 1.817, mlm loss0.82903, mfm loss0.75862, itm loss0.22974
09:50:53 [INFO] Epoch 0 step 2040 eta 16:51:07: loss 1.776, mlm loss0.79791, mfm loss0.75065, itm loss0.22748
09:51:03 [INFO] Epoch 0 step 2060 eta 16:39:31: loss 1.848, mlm loss0.85306, mfm loss0.76507, itm loss0.23024
09:51:12 [INFO] Epoch 0 step 2080 eta 16:28:20: loss 1.981, mlm loss0.93794, mfm loss0.81501, itm loss0.22796
09:51:22 [INFO] Epoch 0 step 2100 eta 16:17:04: loss 1.941, mlm loss0.89080, mfm loss0.82606, itm loss0.22388
09:51:32 [INFO] Epoch 0 step 2120 eta 16:06:20: loss 1.798, mlm loss0.81518, mfm loss0.76066, itm loss0.22214
09:51:42 [INFO] Epoch 0 step 2140 eta 15:55:34: loss 1.648, mlm loss0.69848, mfm loss0.72794, itm loss0.22157
09:51:52 [INFO] Epoch 0 step 2160 eta 15:44:59: loss 1.663, mlm loss0.64506, mfm loss0.78210, itm loss0.23559
09:52:02 [INFO] Epoch 0 step 2180 eta 15:34:58: loss 1.771, mlm loss0.79775, mfm loss0.75206, itm loss0.22080
09:52:12 [INFO] Epoch 0 step 2200 eta 15:24:47: loss 1.879, mlm loss0.87204, mfm loss0.77981, itm loss0.22754
09:52:22 [INFO] Epoch 0 step 2220 eta 15:15:02: loss 1.856, mlm loss0.82869, mfm loss0.80275, itm loss0.22416
09:52:31 [INFO] Epoch 0 step 2240 eta 15:05:06: loss 1.820, mlm loss0.87870, mfm loss0.70457, itm loss0.23640
09:52:41 [INFO] Epoch 0 step 2260 eta 14:55:25: loss 1.748, mlm loss0.75778, mfm loss0.76332, itm loss0.22730
09:52:51 [INFO] Epoch 0 step 2280 eta 14:46:11: loss 1.660, mlm loss0.69241, mfm loss0.74284, itm loss0.22503
09:53:01 [INFO] Epoch 0 step 2300 eta 14:36:49: loss 1.836, mlm loss0.86480, mfm loss0.75008, itm loss0.22108
09:53:11 [INFO] Epoch 0 step 2320 eta 14:27:43: loss 1.817, mlm loss0.83392, mfm loss0.76620, itm loss0.21645
09:53:21 [INFO] Epoch 0 step 2340 eta 14:18:45: loss 1.728, mlm loss0.77601, mfm loss0.72369, itm loss0.22827
09:53:31 [INFO] Epoch 0 step 2360 eta 14:09:52: loss 1.726, mlm loss0.75321, mfm loss0.73885, itm loss0.23427
09:53:40 [INFO] Epoch 0 step 2380 eta 14:01:25: loss 1.744, mlm loss0.81656, mfm loss0.69717, itm loss0.23022
09:53:50 [INFO] Epoch 0 step 2400 eta 13:52:47: loss 1.763, mlm loss0.79533, mfm loss0.73706, itm loss0.23027
09:54:00 [INFO] Epoch 0 step 2420 eta 13:44:36: loss 1.794, mlm loss0.83531, mfm loss0.72836, itm loss0.22984
09:54:10 [INFO] Epoch 0 step 2440 eta 13:36:17: loss 1.760, mlm loss0.74937, mfm loss0.78123, itm loss0.22920
09:54:20 [INFO] Epoch 0 step 2460 eta 13:28:03: loss 1.757, mlm loss0.84417, mfm loss0.67432, itm loss0.23828
09:54:30 [INFO] Epoch 0 step 2480 eta 13:20:11: loss 1.738, mlm loss0.75022, mfm loss0.76678, itm loss0.22065
09:54:40 [INFO] Epoch 0 step 2500 eta 13:12:16: loss 1.771, mlm loss0.81288, mfm loss0.73268, itm loss0.22534
09:54:49 [INFO] Epoch 0 step 2520 eta 13:04:27: loss 1.713, mlm loss0.77884, mfm loss0.71621, itm loss0.21808
09:54:59 [INFO] Epoch 0 step 2540 eta 12:56:48: loss 1.670, mlm loss0.75868, mfm loss0.67463, itm loss0.23684
09:55:09 [INFO] Epoch 0 step 2560 eta 12:49:14: loss 1.752, mlm loss0.88217, mfm loss0.65085, itm loss0.21890
09:55:19 [INFO] Epoch 0 step 2580 eta 12:41:53: loss 1.595, mlm loss0.68055, mfm loss0.68540, itm loss0.22891
09:55:29 [INFO] Epoch 0 step 2600 eta 12:34:41: loss 1.671, mlm loss0.66277, mfm loss0.78081, itm loss0.22713
09:55:39 [INFO] Epoch 0 step 2620 eta 12:27:35: loss 1.586, mlm loss0.71185, mfm loss0.65458, itm loss0.21960
09:55:49 [INFO] Epoch 0 step 2640 eta 12:20:23: loss 1.696, mlm loss0.75207, mfm loss0.71415, itm loss0.22975
09:55:58 [INFO] Epoch 0 step 2660 eta 12:13:21: loss 1.480, mlm loss0.57841, mfm loss0.68181, itm loss0.22006
09:56:08 [INFO] Epoch 0 step 2680 eta 12:06:36: loss 1.812, mlm loss0.83712, mfm loss0.74306, itm loss0.23144
09:56:18 [INFO] Epoch 0 step 2700 eta 11:59:48: loss 1.617, mlm loss0.70878, mfm loss0.67891, itm loss0.22975
09:56:28 [INFO] Epoch 0 step 2720 eta 11:53:07: loss 1.812, mlm loss0.88107, mfm loss0.71873, itm loss0.21240
09:56:38 [INFO] Epoch 0 step 2740 eta 11:46:28: loss 1.734, mlm loss0.80522, mfm loss0.70037, itm loss0.22801
09:56:48 [INFO] Epoch 0 step 2760 eta 11:39:39: loss 1.602, mlm loss0.69560, mfm loss0.68311, itm loss0.22349
09:56:57 [INFO] Epoch 0 step 2780 eta 11:33:06: loss 1.823, mlm loss0.95177, mfm loss0.65430, itm loss0.21662
09:57:07 [INFO] Epoch 0 step 2800 eta 11:26:26: loss 1.667, mlm loss0.81811, mfm loss0.62678, itm loss0.22198
09:57:17 [INFO] Epoch 0 step 2820 eta 11:20:20: loss 1.535, mlm loss0.64578, mfm loss0.66409, itm loss0.22500
09:57:27 [INFO] Epoch 0 step 2840 eta 11:14:07: loss 1.746, mlm loss0.88797, mfm loss0.63298, itm loss0.22513
09:57:37 [INFO] Epoch 0 step 2860 eta 11:08:07: loss 1.590, mlm loss0.68114, mfm loss0.69192, itm loss0.21730
09:57:47 [INFO] Epoch 0 step 2880 eta 11:02:14: loss 1.645, mlm loss0.74435, mfm loss0.66771, itm loss0.23291
09:57:56 [INFO] Epoch 0 step 2900 eta 10:56:19: loss 1.629, mlm loss0.74327, mfm loss0.67486, itm loss0.21071
09:58:06 [INFO] Epoch 0 step 2920 eta 10:50:43: loss 1.612, mlm loss0.72034, mfm loss0.66270, itm loss0.22876
09:58:16 [INFO] Epoch 0 step 2940 eta 10:44:55: loss 1.788, mlm loss0.88073, mfm loss0.67964, itm loss0.22774
09:58:26 [INFO] Epoch 0 step 2960 eta 10:39:18: loss 1.750, mlm loss0.79255, mfm loss0.72441, itm loss0.23321
09:58:36 [INFO] Epoch 0 step 2980 eta 10:33:47: loss 1.595, mlm loss0.78724, mfm loss0.60674, itm loss0.20097
09:58:46 [INFO] Epoch 0 step 3000 eta 10:28:12: loss 1.698, mlm loss0.81170, mfm loss0.67055, itm loss0.21569
09:58:56 [INFO] Epoch 0 step 3020 eta 10:22:57: loss 1.578, mlm loss0.66572, mfm loss0.67870, itm loss0.23342
09:59:06 [INFO] Epoch 0 step 3040 eta 10:17:31: loss 1.528, mlm loss0.65366, mfm loss0.65530, itm loss0.21909
09:59:15 [INFO] Epoch 0 step 3060 eta 10:12:11: loss 1.610, mlm loss0.71176, mfm loss0.68603, itm loss0.21265
09:59:25 [INFO] Epoch 0 step 3080 eta 10:06:58: loss 1.687, mlm loss0.75202, mfm loss0.71918, itm loss0.21592
09:59:35 [INFO] Epoch 0 step 3100 eta 10:01:46: loss 1.563, mlm loss0.65526, mfm loss0.67547, itm loss0.23242
09:59:45 [INFO] Epoch 0 step 3120 eta 09:56:49: loss 1.737, mlm loss0.84913, mfm loss0.65162, itm loss0.23667
09:59:55 [INFO] Epoch 0 step 3140 eta 09:51:41: loss 1.696, mlm loss0.74654, mfm loss0.71538, itm loss0.23456
10:00:05 [INFO] Epoch 0 step 3160 eta 09:46:38: loss 1.636, mlm loss0.76199, mfm loss0.65788, itm loss0.21631
10:00:15 [INFO] Epoch 0 step 3180 eta 09:41:55: loss 1.676, mlm loss0.77743, mfm loss0.67420, itm loss0.22467
10:00:24 [INFO] Epoch 0 step 3200 eta 09:36:58: loss 1.536, mlm loss0.65729, mfm loss0.66166, itm loss0.21702
10:00:34 [INFO] Epoch 0 step 3220 eta 09:32:17: loss 1.661, mlm loss0.77280, mfm loss0.67675, itm loss0.21120
10:00:44 [INFO] Epoch 0 step 3240 eta 09:27:29: loss 1.525, mlm loss0.63871, mfm loss0.67581, itm loss0.21004
10:00:54 [INFO] Epoch 0 step 3260 eta 09:22:45: loss 1.574, mlm loss0.69428, mfm loss0.67204, itm loss0.20788
10:01:04 [INFO] Epoch 0 step 3280 eta 09:18:15: loss 1.690, mlm loss0.77615, mfm loss0.68020, itm loss0.23382
10:01:14 [INFO] Epoch 0 step 3300 eta 09:13:36: loss 1.607, mlm loss0.70541, mfm loss0.68603, itm loss0.21578
10:01:24 [INFO] Epoch 0 step 3320 eta 09:09:07: loss 1.722, mlm loss0.85861, mfm loss0.63468, itm loss0.22822
10:01:34 [INFO] Epoch 0 step 3340 eta 09:04:37: loss 1.668, mlm loss0.78932, mfm loss0.66673, itm loss0.21156
10:01:43 [INFO] Epoch 0 step 3360 eta 09:00:08: loss 1.544, mlm loss0.69704, mfm loss0.64133, itm loss0.20561
10:01:53 [INFO] Epoch 0 step 3380 eta 08:55:53: loss 1.660, mlm loss0.81998, mfm loss0.63306, itm loss0.20745
10:02:03 [INFO] Epoch 0 step 3400 eta 08:51:32: loss 1.478, mlm loss0.64056, mfm loss0.60774, itm loss0.23001
10:02:13 [INFO] Epoch 0 step 3420 eta 08:47:20: loss 1.522, mlm loss0.67764, mfm loss0.63165, itm loss0.21280
10:02:23 [INFO] Epoch 0 step 3440 eta 08:43:09: loss 1.642, mlm loss0.70223, mfm loss0.70646, itm loss0.23316
10:02:33 [INFO] Epoch 0 step 3460 eta 08:38:52: loss 1.642, mlm loss0.73428, mfm loss0.67396, itm loss0.23367
10:02:43 [INFO] Epoch 0 step 3480 eta 08:34:47: loss 1.578, mlm loss0.70253, mfm loss0.65171, itm loss0.22343
10:02:52 [INFO] Epoch 0 step 3500 eta 08:30:45: loss 1.461, mlm loss0.59942, mfm loss0.65222, itm loss0.20922
10:03:02 [INFO] Epoch 0 step 3520 eta 08:26:40: loss 1.683, mlm loss0.79850, mfm loss0.65415, itm loss0.23015
10:03:12 [INFO] Epoch 0 step 3540 eta 08:22:39: loss 1.518, mlm loss0.66124, mfm loss0.62199, itm loss0.23520
10:03:22 [INFO] Epoch 0 step 3560 eta 08:18:38: loss 1.666, mlm loss0.81980, mfm loss0.63873, itm loss0.20779
10:03:32 [INFO] Epoch 0 step 3580 eta 08:14:46: loss 1.609, mlm loss0.76070, mfm loss0.63631, itm loss0.21158
10:03:42 [INFO] Epoch 0 step 3600 eta 08:10:53: loss 1.659, mlm loss0.83649, mfm loss0.61838, itm loss0.20389
10:03:52 [INFO] Epoch 0 step 3620 eta 08:07:10: loss 1.565, mlm loss0.66682, mfm loss0.66273, itm loss0.23511
10:04:02 [INFO] Epoch 0 step 3640 eta 08:03:22: loss 1.631, mlm loss0.77955, mfm loss0.62816, itm loss0.22316
10:04:11 [INFO] Epoch 0 step 3660 eta 07:59:36: loss 1.601, mlm loss0.76410, mfm loss0.62923, itm loss0.20797
10:04:21 [INFO] Epoch 0 step 3680 eta 07:55:58: loss 1.600, mlm loss0.73894, mfm loss0.64146, itm loss0.21976
10:04:31 [INFO] Epoch 0 step 3700 eta 07:52:17: loss 1.498, mlm loss0.66497, mfm loss0.61827, itm loss0.21480
10:04:41 [INFO] Epoch 0 step 3720 eta 07:48:46: loss 1.741, mlm loss0.85344, mfm loss0.64981, itm loss0.23770
